Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
C026054,32,808115,62736,5,3,13.5,5,"Personal Loan, Home Loan, Credit Builder Loan, Business Loan, Auto Loan",24,2,0.89,1,137735,0.27,13Y 7M,No,3582,10257,Low,12229,Poor
C026055,36,891328,77969,8,7,8.0,2,"Education Loan, Credit Builder Loan",0,0,0.67,1,222702,0.14,12Y 3M,Yes,2315,12805,Medium,27194,Good
C026056,28,1294571,102779,6,3,19.7,1,Home Loan,0,0,0.78,1,91772,0.3,5Y 11M,Yes,983,0,High,37867,Good
C026057,37,884455,73435,5,2,10.7,4,"Education Loan, Business Loan, Auto Loan, Personal Loan",0,0,0.62,5,97221,0.68,19Y 6M,Yes,1361,12470,High,10867,Good
C026058,53,1192641,102683,5,3,11.9,4,"Credit Builder Loan, Business Loan, Auto Loan, Home Loan",0,0,0.74,6,151449,0.62,31Y 5M,Yes,4362,0,High,31529,Good
C026059,35,1108021,76573,11,6,6.2,0,None,0,0,0.17,5,172185,0.68,16Y 10M,No,3524,7342,Medium,36108,Standard
C026060,31,437762,35079,6,5,18.5,5,"Business Loan, Auto Loan, Personal Loan, Credit Builder Loan, Education Loan",11,3,0.04,2,137930,0.72,11Y 9M,No,2502,4654,Low,15406,Poor
C026061,55,693228,48405,8,0,20.4,5,"Business Loan, Auto Loan, Home Loan, Credit Builder Loan, Education Loan",2,1,0.84,0,135218,0.64,32Y 0M,Yes,2220,9362,Low,13564,Standard
C026062,42,197777,16154,6,1,7.8,4,"Education Loan, Auto Loan, Credit Builder Loan, Home Loan",8,4,0.71,1,22664,0.26,21Y 5M,No,656,0,Low,6569,Poor
C026063,33,730234,66656,7,5,8.6,4,"Auto Loan, Business Loan, Education Loan, Personal Loan",0,0,0.64,4,238998,0.5,14Y 0M,Yes,4034,12637,Medium,14210,Standard
C026064,35,585799,50102,9,5,21.6,3,"Personal Loan, Education Loan, Auto Loan",0,0,0.34,2,161133,0.55,10Y 11M,Yes,3014,0,High,28594,Good
C026065,18,419740,31197,7,0,20.0,0,None,0,0,0.91,0,80476,0.24,0Y 8M,No,863,6228,Medium,8905,Standard
C026066,57,1454982,128167,9,3,8.4,0,None,0,0,0.14,1,205353,0.11,38Y 5M,Yes,3874,13960,High,62691,Good
C026067,18,955287,65723,10,2,14.0,4,"Auto Loan, Credit Builder Loan, Business Loan, Home Loan",0,0,0.73,1,276166,0.38,0Y 2M,Yes,4254,7529,High,18095,Good
C026068,18,367770,30560,1,7,11.9,4,"Auto Loan, Personal Loan, Credit Builder Loan, Education Loan",29,4,0.49,5,113890,0.37,0Y 3M,No,1820,2945,Low,9687,Poor
C026069,68,1229043,111282,3,4,9.1,4,"Auto Loan, Education Loan, Credit Builder Loan, Business Loan",8,2,0.97,0,257948,0.89,50Y 11M,Yes,6706,21280,Medium,6038,Standard
C026070,38,627521,46068,6,6,14.3,5,"Business Loan, Home Loan, Auto Loan, Education Loan, Personal Loan",0,0,0.47,2,228647,0.11,18Y 9M,No,3742,7210,Medium,3476,Good
C026071,42,784852,53869,3,1,22.2,5,"Home Loan, Personal Loan, Business Loan, Credit Builder Loan, Auto Loan",0,0,0.21,3,292568,0.71,23Y 2M,Yes,6500,0,High,19435,Good
C026072,44,639027,56890,11,1,21.5,2,"Business Loan, Personal Loan",0,0,0.58,3,58101,0.51,23Y 6M,Yes,762,5286,Medium,15747,Good
C026073,27,1241139,106695,2,5,17.1,0,None,0,0,0.82,2,163088,0.46,4Y 2M,Yes,4761,15426,High,38432,Good
C026074,67,636323,47467,5,3,16.6,2,"Education Loan, Personal Loan",0,0,0.68,5,174608,0.48,42Y 3M,No,3080,5783,Medium,11710,Standard
C026075,29,794712,66600,1,3,18.4,5,"Business Loan, Home Loan, Personal Loan, Auto Loan, Education Loan",7,2,0.14,3,140796,0.84,8Y 10M,No,4084,6621,Low,31101,Poor
C026076,45,355175,29931,5,1,24.5,4,"Personal Loan, Home Loan, Education Loan, Auto Loan",0,0,0.0,1,37536,0.5,24Y 1M,Yes,1004,2199,High,15766,Good
C026077,66,1042602,89056,11,5,21.6,4,"Personal Loan, Auto Loan, Credit Builder Loan, Business Loan",0,0,0.06,7,171769,0.36,45Y 1M,Yes,2667,8617,High,50424,Good
C026078,49,1091511,73729,8,2,10.1,0,None,0,0,0.49,2,160287,0.37,24Y 3M,Yes,2989,4015,Medium,17837,Good
C026079,50,1008518,91906,9,1,14.9,5,"Home Loan, Credit Builder Loan, Personal Loan, Auto Loan, Education Loan",0,0,0.09,7,294233,0.13,28Y 4M,No,7362,10893,Medium,16740,Good
C026080,25,520048,39124,10,5,20.2,3,"Credit Builder Loan, Home Loan, Education Loan",0,0,0.01,5,49212,0.21,5Y 8M,No,824,6003,Medium,8892,Standard
C026081,59,935866,80433,6,2,22.1,3,"Credit Builder Loan, Personal Loan, Auto Loan",0,0,0.49,5,205653,0.49,41Y 7M,Yes,6104,0,High,23651,Good
C026082,43,967626,81155,4,0,7.6,0,None,0,0,0.15,3,104056,0.88,22Y 0M,Yes,3100,0,Medium,26481,Good
C026083,59,436736,30077,3,3,19.2,0,None,0,0,0.24,6,68625,0.35,40Y 9M,No,892,3137,High,8879,Good
C026084,67,465346,35401,8,5,8.9,2,"Personal Loan, Auto Loan",0,0,0.24,4,83034,0.65,46Y 0M,No,1369,0,Medium,19464,Standard
C026085,58,576220,42923,2,2,8.0,5,"Auto Loan, Business Loan, Credit Builder Loan, Personal Loan, Home Loan",0,0,0.18,5,83135,0.42,40Y 8M,Yes,1555,3602,Medium,21824,Good
C026086,19,467177,41987,8,7,22.0,5,"Personal Loan, Credit Builder Loan, Business Loan, Education Loan, Home Loan",0,0,0.7,2,116751,0.37,0Y 0M,Yes,2733,6684,Medium,7572,Standard
C026087,52,1427975,123528,7,1,20.9,3,"Personal Loan, Credit Builder Loan, Home Loan",0,0,0.97,1,271163,0.55,31Y 8M,Yes,4205,20145,High,59636,Good
C026088,51,1122075,95088,2,6,20.2,1,Business Loan,0,0,0.02,2,78086,0.83,29Y 11M,No,1948,5274,Medium,24175,Standard
C026089,23,1379480,106789,2,0,6.5,2,"Business Loan, Personal Loan",0,0,0.17,6,192542,0.38,1Y 9M,No,4484,0,High,47956,Standard
C026090,48,286479,20811,2,7,10.9,5,"Personal Loan, Home Loan, Education Loan, Auto Loan, Credit Builder Loan",0,0,0.48,5,93496,0.32,23Y 1M,Yes,2179,3207,High,4057,Good
C026091,40,674702,59933,1,1,14.2,1,Personal Loan,0,0,0.76,7,121006,0.75,18Y 10M,Yes,1636,11667,Medium,16810,Standard
C026092,29,1432800,110243,7,5,22.7,5,"Education Loan, Auto Loan, Home Loan, Personal Loan, Business Loan",19,2,0.09,0,386071,0.75,6Y 5M,Yes,4930,19906,Medium,48201,Standard
C026093,68,765823,58192,8,0,15.9,5,"Credit Builder Loan, Education Loan, Home Loan, Auto Loan, Personal Loan",9,3,0.8,7,94625,0.19,50Y 1M,Yes,1507,9256,Medium,11223,Standard
C026094,45,1186703,97518,7,7,15.5,1,Auto Loan,28,2,0.57,6,244655,0.85,27Y 11M,No,5005,0,Medium,58575,Poor
C026095,32,482651,39480,4,7,6.1,0,None,0,0,0.59,6,35727,0.87,14Y 8M,No,457,0,Medium,12492,Poor
C026096,36,427289,29804,11,4,21.8,3,"Personal Loan, Home Loan, Business Loan",0,0,0.01,2,127818,0.3,11Y 8M,Yes,1911,2645,Medium,12448,Good
C026097,29,810345,55099,9,0,17.1,3,"Credit Builder Loan, Education Loan, Auto Loan",0,0,0.07,5,180255,0.28,4Y 4M,Yes,5353,0,High,22079,Good
C026098,67,1026321,88303,2,7,13.1,4,"Auto Loan, Home Loan, Personal Loan, Business Loan",0,0,0.97,1,159131,0.89,42Y 5M,Yes,3847,11742,Medium,38100,Good
C026099,65,1154794,82594,5,6,9.0,2,"Credit Builder Loan, Education Loan",0,0,0.75,6,309730,0.7,47Y 4M,No,8366,5375,High,29563,Standard
C026100,19,621716,46407,2,5,14.0,2,"Education Loan, Home Loan",0,0,0.79,4,157349,0.71,0Y 4M,Yes,3682,8343,Medium,9382,Standard
C026101,28,312644,27511,3,7,10.5,0,None,0,0,0.15,4,51586,0.2,8Y 7M,Yes,708,0,Medium,13720,Good
C026102,61,1389180,118292,2,2,14.6,3,"Personal Loan, Business Loan, Credit Builder Loan",0,0,0.02,5,279092,0.49,43Y 2M,Yes,8011,0,High,63527,Good
C026103,54,767591,53199,8,4,11.8,0,None,16,3,0.64,1,42171,0.64,34Y 11M,Yes,1251,8205,Low,21978,Poor
C026104,55,363441,31097,10,5,6.8,2,"Business Loan, Education Loan",0,0,0.75,0,50936,0.89,31Y 8M,Yes,639,0,High,16054,Good
C026105,42,390503,31733,6,0,24.9,4,"Auto Loan, Personal Loan, Business Loan, Education Loan",5,6,0.93,0,48421,0.89,18Y 9M,Yes,538,6149,Low,10463,Poor
C026106,60,1352660,106748,5,0,14.5,0,None,0,0,0.2,2,185676,0.33,39Y 5M,Yes,1951,17123,Medium,32852,Good
C026107,38,162708,12030,5,2,21.5,0,None,0,0,0.7,3,28771,0.79,19Y 11M,Yes,750,1519,Medium,1898,Standard
C026108,59,1344699,116469,9,6,8.2,2,"Auto Loan, Education Loan",12,7,0.1,7,326187,0.25,39Y 0M,No,8515,0,Low,42662,Poor
C026109,53,693623,51384,2,3,17.6,3,"Home Loan, Personal Loan, Auto Loan",0,0,0.67,6,92785,0.15,35Y 5M,Yes,2741,8174,Medium,14597,Good
C026110,26,398885,32515,1,3,16.0,2,"Business Loan, Auto Loan",0,0,0.66,4,86329,0.67,5Y 11M,Yes,1336,4689,High,16359,Standard
C026111,29,806897,62487,6,5,24.1,4,"Home Loan, Personal Loan, Education Loan, Business Loan",0,0,0.4,6,111361,0.67,8Y 5M,No,1935,0,High,41005,Standard
C026112,27,775760,60714,8,6,21.3,5,"Auto Loan, Home Loan, Business Loan, Personal Loan, Education Loan",28,7,0.61,2,112736,0.5,5Y 3M,Yes,1690,7972,Low,16393,Poor
C026113,63,977003,79770,8,5,13.9,3,"Home Loan, Education Loan, Credit Builder Loan",0,0,0.61,3,128216,0.15,42Y 7M,No,1648,15673,Medium,30764,Good
C026114,22,322216,24510,6,3,21.1,4,"Business Loan, Credit Builder Loan, Auto Loan, Home Loan",0,0,0.22,0,62161,0.37,0Y 2M,No,990,3564,Medium,10862,Standard
C026115,50,774086,68928,3,4,13.8,2,"Home Loan, Business Loan",0,0,0.66,6,73661,0.82,26Y 2M,Yes,760,13329,High,18342,Good
C026116,22,875956,66131,3,5,20.5,3,"Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.63,0,161263,0.36,1Y 4M,Yes,1762,6838,Medium,23627,Good
C026117,33,863852,74284,2,3,11.5,5,"Credit Builder Loan, Home Loan, Business Loan, Personal Loan, Auto Loan",0,0,0.41,1,259052,0.2,15Y 6M,No,7178,11259,Medium,8947,Good
C026118,54,1423165,109380,2,4,13.1,2,"Auto Loan, Credit Builder Loan",0,0,0.27,2,355055,0.58,29Y 10M,Yes,10373,7004,High,54302,Good
C026119,54,1470199,106645,2,7,17.5,5,"Credit Builder Loan, Personal Loan, Business Loan, Auto Loan, Home Loan",0,0,0.71,0,192842,0.84,36Y 11M,Yes,5212,13106,High,42099,Good
C026120,46,1487534,113762,7,3,16.3,0,None,0,0,0.4,7,87642,0.9,26Y 10M,Yes,2282,7848,Medium,29790,Good
C026121,35,1208641,88154,10,2,13.5,5,"Auto Loan, Home Loan, Credit Builder Loan, Education Loan, Business Loan",0,0,0.69,4,436095,0.44,14Y 0M,Yes,12943,0,High,15802,Good
C026122,46,1167558,95978,9,4,23.8,0,None,0,0,0.59,0,95322,0.87,23Y 5M,Yes,1693,0,Medium,55360,Good
C026123,23,962252,71749,10,6,15.6,3,"Business Loan, Credit Builder Loan, Home Loan",0,0,0.2,1,227494,0.23,2Y 11M,Yes,6757,0,High,31070,Good
C026124,35,172871,12046,11,3,19.7,5,"Auto Loan, Personal Loan, Home Loan, Education Loan, Business Loan",0,0,0.93,3,53307,0.17,17Y 7M,No,922,0,Medium,6305,Standard
C026125,49,985757,73444,7,7,13.9,3,"Credit Builder Loan, Auto Loan, Business Loan",0,0,0.55,7,230412,0.2,28Y 7M,Yes,5040,5075,High,13054,Good
C026126,59,383688,30937,8,1,19.7,4,"Education Loan, Business Loan, Auto Loan, Credit Builder Loan",0,0,0.14,6,79111,0.87,39Y 0M,Yes,2132,3745,High,7999,Good
C026127,64,431805,33776,5,3,21.1,2,"Education Loan, Business Loan",18,7,0.44,7,74539,0.88,40Y 2M,No,1185,0,Low,17197,Poor
C026128,48,325426,22756,2,1,16.4,5,"Business Loan, Credit Builder Loan, Auto Loan, Education Loan, Personal Loan",0,0,0.28,6,118174,0.11,24Y 1M,Yes,2887,3204,High,4544,Good
C026129,28,428057,37287,8,1,6.6,4,"Auto Loan, Credit Builder Loan, Education Loan, Home Loan",15,1,0.06,0,118590,0.48,7Y 0M,No,2051,0,Medium,21031,Poor
C026130,43,894831,59986,5,0,15.6,5,"Auto Loan, Credit Builder Loan, Business Loan, Education Loan, Home Loan",5,6,0.39,5,195886,0.55,21Y 1M,No,5790,0,Low,18147,Poor
C026131,45,1283574,112123,9,6,23.1,2,"Business Loan, Home Loan",0,0,0.99,5,268172,0.84,27Y 2M,Yes,3908,10351,High,62111,Good
C026132,44,737014,67136,6,5,7.6,1,Credit Builder Loan,0,0,0.96,2,73914,0.38,26Y 7M,Yes,778,0,High,20793,Good
C026133,36,597097,40715,7,3,17.1,4,"Education Loan, Credit Builder Loan, Home Loan, Business Loan",24,3,0.36,7,130550,0.68,11Y 0M,Yes,2695,6709,Medium,10626,Poor
C026134,62,774291,64701,1,7,6.6,3,"Auto Loan, Education Loan, Home Loan",23,5,0.18,4,215774,0.32,39Y 7M,Yes,2880,7138,Low,16630,Poor
C026135,44,467964,41186,8,0,15.3,5,"Education Loan, Home Loan, Personal Loan, Business Loan, Auto Loan",0,0,0.2,2,119973,0.88,23Y 6M,Yes,1965,0,Medium,22164,Good
C026136,37,955907,78432,7,0,19.1,0,None,0,0,0.96,7,59197,0.53,14Y 10M,Yes,1696,10315,Medium,18562,Good
C026137,20,628920,54668,7,4,13.2,2,"Business Loan, Personal Loan",0,0,0.3,4,168490,0.45,2Y 0M,No,4992,9974,Medium,2717,Standard
C026138,33,1312988,110275,7,1,8.2,4,"Auto Loan, Personal Loan, Education Loan, Home Loan",0,0,0.34,6,176820,0.59,13Y 2M,Yes,2088,0,High,38537,Good
C026139,56,1042256,79913,7,0,24.0,2,"Business Loan, Credit Builder Loan",0,0,0.53,3,149244,0.28,36Y 7M,No,4368,9217,Medium,24496,Good
C026140,61,672812,45143,11,7,23.7,5,"Business Loan, Credit Builder Loan, Personal Loan, Education Loan, Home Loan",0,0,0.21,6,213346,0.42,41Y 0M,Yes,4079,3642,Medium,21854,Good
C026141,46,707948,57319,1,6,21.1,4,"Credit Builder Loan, Home Loan, Personal Loan, Business Loan",0,0,0.82,6,235862,0.65,22Y 1M,Yes,3424,8526,High,19204,Good
C026142,32,1469126,100315,9,3,9.9,3,"Personal Loan, Home Loan, Auto Loan",0,0,0.71,4,345211,0.44,8Y 5M,Yes,4221,5669,High,26638,Good
C026143,47,1414997,113198,7,2,20.7,1,Auto Loan,0,0,0.78,6,317659,0.42,24Y 6M,Yes,3771,0,High,54757,Good
C026144,57,631881,57436,7,3,12.4,4,"Credit Builder Loan, Business Loan, Education Loan, Auto Loan",0,0,0.49,0,185382,0.7,33Y 5M,No,4235,0,Medium,28210,Standard
C026145,66,245839,18854,11,1,17.6,5,"Home Loan, Credit Builder Loan, Education Loan, Personal Loan, Auto Loan",25,1,0.31,2,87832,0.82,46Y 9M,No,1797,0,Low,8159,Poor
C026146,18,635943,43007,1,4,14.5,5,"Business Loan, Personal Loan, Home Loan, Education Loan, Auto Loan",0,0,0.43,4,112004,0.85,0Y 0M,Yes,2007,0,Medium,15733,Standard
C026147,46,761547,67348,6,7,10.8,2,"Home Loan, Personal Loan",0,0,0.12,2,157080,0.66,25Y 10M,Yes,3609,6786,Medium,32591,Good
C026148,47,601111,53326,10,3,18.4,4,"Business Loan, Home Loan, Auto Loan, Education Loan",4,5,0.64,6,123340,0.45,26Y 6M,No,1561,0,Low,35351,Poor
C026149,57,525120,35786,8,3,19.7,4,"Personal Loan, Business Loan, Education Loan, Home Loan",9,2,0.8,6,49302,0.4,34Y 3M,Yes,852,3850,Medium,17482,Standard
C026150,63,465710,42626,5,5,16.0,2,"Education Loan, Auto Loan",0,0,0.53,5,32932,0.37,43Y 3M,Yes,779,0,High,22584,Good
C026151,49,821672,58686,1,0,9.1,4,"Credit Builder Loan, Personal Loan, Home Loan, Education Loan",0,0,0.43,0,278965,0.3,31Y 6M,Yes,7497,0,High,16878,Good
C026152,27,248039,16630,5,5,15.4,0,None,0,0,0.84,7,44283,0.18,5Y 10M,Yes,883,1292,High,6002,Good
C026153,44,310472,21153,2,3,20.6,1,Auto Loan,0,0,0.07,5,38954,0.64,20Y 1M,Yes,991,1543,High,11998,Good
C026154,68,1347209,103124,2,1,22.1,3,"Personal Loan, Business Loan, Education Loan",0,0,0.17,1,374343,0.67,44Y 0M,Yes,5588,0,Medium,45200,Good
C026155,25,1112910,84555,4,2,6.5,5,"Business Loan, Personal Loan, Auto Loan, Education Loan, Home Loan",15,3,0.48,0,162402,0.39,2Y 1M,No,1844,12884,Low,18027,Poor
C026156,68,1285677,102065,11,0,9.5,1,Credit Builder Loan,0,0,0.41,3,145423,0.65,49Y 8M,Yes,2258,10309,High,44385,Good
C026157,53,179621,16171,4,6,23.7,4,"Auto Loan, Business Loan, Education Loan, Personal Loan",0,0,0.89,1,38358,0.81,29Y 2M,No,1056,1123,Medium,2914,Standard
C026158,59,1119967,101553,10,3,20.9,4,"Credit Builder Loan, Education Loan, Business Loan, Home Loan",0,0,0.15,4,158136,0.57,41Y 3M,No,3684,18878,Medium,23595,Standard
C026159,52,552953,42399,7,2,19.7,1,Personal Loan,0,0,0.7,6,45972,0.87,28Y 6M,Yes,1060,0,High,18477,Good
C026160,53,182035,12789,9,3,8.6,5,"Personal Loan, Auto Loan, Credit Builder Loan, Education Loan, Business Loan",0,0,0.64,3,27098,0.31,35Y 5M,Yes,564,874,High,3095,Good
C026161,65,1310833,101194,11,4,6.1,5,"Education Loan, Home Loan, Personal Loan, Auto Loan, Credit Builder Loan",0,0,0.15,1,377491,0.31,46Y 2M,Yes,10971,10066,High,36079,Good
C026162,53,1181227,81461,2,1,17.2,1,Home Loan,0,0,0.73,6,279795,0.63,30Y 0M,Yes,5524,12050,Medium,18559,Good
C026163,42,1273800,109972,8,4,22.5,2,"Home Loan, Education Loan",0,0,0.74,3,336768,0.62,18Y 2M,Yes,4181,14947,Medium,43312,Good
C026164,37,162974,11004,8,0,7.4,2,"Home Loan, Business Loan",0,0,0.54,5,32745,0.54,18Y 6M,Yes,526,943,High,5581,Standard
C026165,69,174648,12382,11,6,7.3,3,"Home Loan, Credit Builder Loan, Auto Loan",0,0,0.13,2,36209,0.25,49Y 10M,Yes,861,1672,Medium,2774,Good
C026166,62,581342,48528,8,2,25.0,1,Personal Loan,0,0,0.39,6,90738,0.86,43Y 4M,Yes,1566,8319,Medium,16726,Standard
C026167,34,1155983,91135,9,7,10.5,0,None,0,0,0.52,2,217894,0.58,10Y 11M,Yes,5077,7787,Medium,44369,Good
C026168,40,178612,13172,9,4,18.6,1,Auto Loan,0,0,0.56,7,38787,0.75,20Y 4M,Yes,397,0,High,6216,Standard
C026169,42,658994,58999,10,3,16.6,1,Auto Loan,13,3,0.59,2,49986,0.72,23Y 1M,No,1224,9819,Low,23197,Poor
C026170,65,557799,49242,7,4,13.9,1,Education Loan,0,0,0.7,1,119117,0.13,46Y 6M,No,3403,9335,Medium,17778,Good
C026171,66,832051,56492,5,5,21.3,4,"Auto Loan, Personal Loan, Credit Builder Loan, Home Loan",0,0,0.93,4,182510,0.74,45Y 3M,Yes,2030,0,Medium,35630,Good
C026172,48,230994,19211,7,2,10.5,1,Credit Builder Loan,20,4,0.18,1,48549,0.3,26Y 0M,No,615,1146,Medium,10011,Poor
C026173,23,780671,60294,7,6,11.3,1,Education Loan,0,0,0.53,3,123984,0.83,2Y 9M,Yes,1699,5879,High,28242,Standard
C026174,52,257083,19995,10,3,11.1,5,"Auto Loan, Credit Builder Loan, Personal Loan, Home Loan, Business Loan",23,1,0.7,7,33734,0.88,32Y 10M,No,829,0,Low,5319,Poor
C026175,69,448561,32513,10,6,16.4,4,"Credit Builder Loan, Home Loan, Personal Loan, Auto Loan",0,0,0.44,4,130303,0.58,47Y 0M,Yes,3747,2553,High,15160,Good
C026176,21,1030160,74119,7,0,18.5,3,"Business Loan, Credit Builder Loan, Education Loan",0,0,0.64,2,152822,0.45,0Y 6M,No,2173,8277,Medium,29778,Standard
C026177,57,361724,26083,8,4,7.8,4,"Education Loan, Auto Loan, Home Loan, Personal Loan",0,0,0.58,7,126443,0.9,36Y 2M,Yes,2435,0,High,6865,Good
C026178,37,268297,17971,2,1,8.8,5,"Credit Builder Loan, Personal Loan, Auto Loan, Business Loan, Education Loan",8,3,0.85,0,93580,0.16,12Y 1M,Yes,1151,956,Medium,9522,Standard
C026179,58,282876,20979,4,6,8.2,3,"Home Loan, Education Loan, Credit Builder Loan",0,0,0.75,6,31297,0.5,37Y 2M,No,778,0,Medium,11205,Poor
C026180,18,228147,15620,9,2,18.4,0,None,0,0,0.37,0,16985,0.27,0Y 11M,Yes,470,838,High,5890,Good
C026181,62,607760,46151,4,1,17.9,0,None,22,5,0.19,2,88186,0.88,39Y 11M,Yes,1192,9197,Medium,9935,Poor
C026182,43,984309,74736,2,5,21.8,4,"Home Loan, Personal Loan, Business Loan, Credit Builder Loan",0,0,0.03,5,328484,0.77,19Y 2M,Yes,9780,4169,High,32408,Good
C026183,51,1452020,122464,7,3,11.4,5,"Home Loan, Credit Builder Loan, Personal Loan, Education Loan, Auto Loan",0,0,0.74,3,514909,0.75,26Y 2M,Yes,10996,19783,High,6959,Good
C026184,27,1110160,79494,6,7,19.9,2,"Business Loan, Home Loan",0,0,0.76,5,221690,0.79,3Y 0M,No,2440,7614,Medium,45136,Standard
C026185,40,465535,42652,4,1,11.4,2,"Business Loan, Auto Loan",0,0,0.86,1,106472,0.85,18Y 0M,No,3114,6755,High,17758,Good
C026186,68,163229,14917,8,6,20.3,5,"Credit Builder Loan, Education Loan, Personal Loan, Business Loan, Auto Loan",28,1,0.28,3,59828,0.85,49Y 8M,Yes,1288,0,Medium,9046,Poor
C026187,66,1094791,80320,6,2,17.6,5,"Home Loan, Education Loan, Auto Loan, Credit Builder Loan, Business Loan",20,5,0.41,2,269490,0.44,44Y 8M,Yes,6531,10512,Medium,7142,Standard
C026188,41,1333938,99304,8,6,13.9,3,"Credit Builder Loan, Education Loan, Business Loan",15,5,0.41,7,373034,0.35,16Y 5M,Yes,9653,0,Low,24678,Poor
C026189,30,505810,37431,4,2,18.1,3,"Personal Loan, Business Loan, Home Loan",21,6,0.53,5,156023,0.65,7Y 6M,No,4421,0,Medium,11402,Poor
C026190,46,200812,16583,2,1,22.1,0,None,25,7,0.71,2,26018,0.46,23Y 1M,Yes,717,2175,Low,3197,Poor
C026191,63,262203,19216,6,1,10.2,0,None,18,6,0.58,7,13323,0.28,44Y 7M,No,276,1478,Low,5456,Poor
C026192,44,843041,63979,9,3,17.7,2,"Personal Loan, Auto Loan",13,1,0.05,1,235636,0.68,23Y 9M,Yes,3275,11593,Medium,28166,Standard
C026193,48,1091224,98092,9,1,24.9,0,None,0,0,0.69,2,142681,0.59,24Y 5M,No,2885,14359,Medium,44771,Standard
C026194,60,616102,43294,11,2,21.2,4,"Home Loan, Auto Loan, Education Loan, Business Loan",0,0,0.61,0,161907,0.29,36Y 10M,Yes,2978,0,High,18277,Good
C026195,27,781920,56521,9,5,11.7,4,"Home Loan, Credit Builder Loan, Business Loan, Personal Loan",15,3,0.6,4,188585,0.78,8Y 9M,Yes,3885,0,Low,28982,Poor
C026196,48,152523,10420,3,7,20.9,0,None,8,1,0.93,0,19709,0.52,27Y 1M,No,506,681,Medium,5928,Poor
C026197,56,931489,63087,3,6,15.4,3,"Business Loan, Home Loan, Credit Builder Loan",11,7,0.41,1,224529,0.76,35Y 9M,No,5335,0,Low,19445,Poor
C026198,27,249964,16763,10,5,20.8,1,Home Loan,0,0,0.35,3,42083,0.19,5Y 7M,Yes,787,3201,Medium,4704,Good
C026199,41,550846,40872,3,1,7.9,5,"Home Loan, Education Loan, Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.18,3,125049,0.78,20Y 2M,Yes,3645,3316,High,14071,Good
C026200,50,830646,63263,5,0,22.3,4,"Auto Loan, Personal Loan, Business Loan, Home Loan",0,0,0.32,0,118494,0.74,26Y 8M,Yes,2279,0,High,37011,Good
C026201,31,420473,31071,5,2,24.9,4,"Auto Loan, Education Loan, Personal Loan, Credit Builder Loan",26,5,0.63,4,124045,0.71,12Y 1M,No,1607,2825,Low,5106,Poor
C026202,52,686040,57264,5,2,14.4,0,None,7,7,0.49,5,88337,0.39,34Y 3M,Yes,1477,7621,Low,25235,Poor
C026203,62,1013016,88359,8,7,15.7,2,"Business Loan, Personal Loan",0,0,0.5,7,123584,0.58,42Y 11M,No,2020,11627,Medium,32720,Standard
C026204,51,714391,61632,10,3,9.6,4,"Home Loan, Business Loan, Credit Builder Loan, Personal Loan",0,0,0.11,5,78692,0.37,31Y 3M,No,1030,3155,Medium,33658,Standard
C026205,34,1450613,105425,8,7,19.0,5,"Business Loan, Education Loan, Personal Loan, Auto Loan, Home Loan",0,0,0.44,6,575019,0.42,9Y 9M,No,8563,9106,Medium,36908,Standard
C026206,38,861439,65112,8,3,7.5,3,"Education Loan, Business Loan, Home Loan",4,3,0.36,2,123256,0.39,19Y 10M,No,2371,0,Medium,42828,Standard
C026207,49,476423,32896,9,4,16.8,2,"Personal Loan, Credit Builder Loan",0,0,0.71,3,100398,0.31,24Y 5M,Yes,1719,0,Medium,14456,Good
C026208,20,1412301,103204,10,3,14.0,5,"Auto Loan, Education Loan, Home Loan, Personal Loan, Business Loan",0,0,0.1,7,419254,0.48,1Y 10M,Yes,9577,11491,Medium,50645,Good
C026209,32,987435,72099,6,0,9.8,1,Personal Loan,15,2,0.77,2,175128,0.23,9Y 5M,Yes,4025,13858,Medium,23210,Standard
C026210,25,1205096,101113,2,3,21.7,3,"Personal Loan, Business Loan, Credit Builder Loan",0,0,0.5,4,131108,0.31,2Y 5M,Yes,2016,0,High,49283,Good
C026211,49,995129,79248,9,6,20.3,5,"Business Loan, Credit Builder Loan, Auto Loan, Home Loan, Education Loan",0,0,0.66,3,146908,0.75,31Y 9M,No,1817,0,Medium,42545,Standard
C026212,55,1151941,98891,6,4,11.7,0,None,0,0,0.99,6,140496,0.48,34Y 10M,No,2733,0,High,43549,Good
C026213,43,165106,12988,1,2,13.3,5,"Business Loan, Personal Loan, Home Loan, Credit Builder Loan, Education Loan",0,0,0.8,6,48907,0.12,19Y 0M,No,1203,0,Medium,4572,Standard
C026214,47,927637,77041,5,7,10.8,5,"Business Loan, Home Loan, Credit Builder Loan, Education Loan, Auto Loan",26,2,0.49,7,256710,0.25,29Y 7M,No,4616,9122,Medium,15693,Standard
